"Tube","Date","Plastic","Nitrogen","CO2Flux","CO2Flux_plastic","daily_CO2","daily_CO2_plastic","daily_CO2_native","cumulative_CO2","cumulative_CO2_plastic","cumulative_CO2_native"
127,2023-05-02,"LDPE","N0",NA,NA,5.45644615097332,1.22403199037615,4.23241416059716,387.67095084603,18.8114708198194,368.859480026211
127,2023-05-03,"LDPE","N0",NA,NA,5.45825722129555,1.12669065695111,4.33156656434444,393.129208067326,19.9381614767705,373.191046590555
127,2023-05-04,"LDPE","N0",NA,NA,5.46006829161779,1.02934932352608,4.43071896809172,398.589276358943,20.9675108002966,377.621765558647
127,2023-05-05,"LDPE","N0",NA,NA,5.46187936194003,0.932007990101036,4.52987137183899,404.051155720883,21.8995187903976,382.151636930486
127,2023-05-06,"LDPE","N0",NA,NA,5.46369043226227,0.834666656675996,4.62902377558627,409.514846153146,22.7341854470736,386.780660706072
127,2023-05-07,"LDPE","N0",NA,NA,5.46550150258451,0.737325323250957,4.72817617933355,414.98034765573,23.4715107703245,391.508836885406
127,2023-05-08,"LDPE","N0",NA,NA,5.46731257290674,0.639983989825918,4.82732858308083,420.447660228637,24.1114947601505,396.336165468486
127,2023-05-09,"LDPE","N0",NA,NA,5.46912364322898,0.542642656400878,4.9264809868281,425.916783871866,24.6541374165513,401.262646455314
127,2023-05-10,"LDPE","N0",NA,NA,5.47093471355122,0.445301322975839,5.02563339057538,431.387718585417,25.0994387395272,406.28827984589
127,2023-05-11,"LDPE","N0",0.228031074328061,0.01449833289795,5.47274578387346,0.347959989550799,5.12478579432266,436.860464369291,25.447398729078,411.413065640213
127,2023-05-12,"LDPE","N0",NA,NA,5.43474793462595,0.323105704582885,5.11164223004306,442.295212303916,25.7705044336609,416.524707870256
127,2023-05-13,"LDPE","N0",NA,NA,5.39675008537844,0.298251419614971,5.09849866576347,447.691962389295,26.0687558532758,421.623206536019
127,2023-05-14,"LDPE","N0",NA,NA,5.35875223613093,0.273397134647057,5.08535510148388,453.050714625426,26.3421529879229,426.708561637503
127,2023-05-15,"LDPE","N0",NA,NA,5.32075438688343,0.248542849679142,5.07221153720428,458.371469012309,26.590695837602,431.780773174707
127,2023-05-16,"LDPE","N0",NA,NA,5.28275653763592,0.223688564711228,5.05906797292469,463.654225549945,26.8143844023133,436.839841147632
127,2023-05-17,"LDPE","N0",NA,NA,5.24475868838841,0.198834279743314,5.0459244086451,468.898984238334,27.0132186820566,441.885765556277
127,2023-05-18,"LDPE","N0",NA,NA,5.20676083914091,0.1739799947754,5.03278084436551,474.105745077475,27.187198676832,446.918546400643
127,2023-05-19,"LDPE","N0",NA,NA,5.1687629898934,0.149125709807485,5.01963728008591,479.274508067368,27.3363243866395,451.938183680728
127,2023-05-20,"LDPE","N0",NA,NA,5.13076514064589,0.124271424839571,5.00649371580632,484.405273208014,27.460595811479,456.944677396535
127,2023-05-21,"LDPE","N0",NA,NA,5.09276729139838,0.099417139871657,4.99335015152673,489.498040499412,27.5600129513507,461.938027548061
127,2023-05-22,"LDPE","N0",NA,NA,5.05476944215088,0.0745628549037427,4.98020658724713,494.552809941563,27.6345758062544,466.918234135309
127,2023-05-23,"LDPE","N0",NA,NA,5.01677159290337,0.0497085699358285,4.96706302296754,499.569581534466,27.6842843761903,471.885297158276
127,2023-05-24,"LDPE","N0",NA,NA,4.97877374365586,0.0248542849679143,4.95391945868795,504.548355278122,27.7091386611582,476.839216616964
127,2023-05-25,"LDPE","N0",0.205865662267015,0,4.94077589440835,0,4.94077589440835,509.489131172531,27.7091386611582,481.779992511372
127,2023-05-26,"LDPE","N0",NA,NA,4.82697380493834,0,4.82697380493834,514.316104977469,27.7091386611582,486.606966316311
127,2023-05-27,"LDPE","N0",NA,NA,4.71317171546832,0,4.71317171546832,519.029276692937,27.7091386611582,491.320138031779
127,2023-05-28,"LDPE","N0",NA,NA,4.5993696259983,0,4.5993696259983,523.628646318936,27.7091386611582,495.919507657777
127,2023-05-29,"LDPE","N0",NA,NA,4.48556753652829,0,4.48556753652829,528.114213855464,27.7091386611582,500.405075194306
127,2023-05-30,"LDPE","N0",NA,NA,4.37176544705827,0,4.37176544705827,532.485979302522,27.7091386611582,504.776840641364
127,2023-05-31,"LDPE","N0",NA,NA,4.25796335758825,0,4.25796335758825,536.74394266011,27.7091386611582,509.034803998952
127,2023-06-01,"LDPE","N0",NA,NA,4.14416126811824,0,4.14416126811824,540.888103928229,27.7091386611582,513.17896526707
127,2023-06-02,"LDPE","N0",NA,NA,4.03035917864822,0,4.03035917864822,544.918463106877,27.7091386611582,517.209324445719
127,2023-06-03,"LDPE","N0",NA,NA,3.9165570891782,0,3.9165570891782,548.835020196055,27.7091386611582,521.125881534897
127,2023-06-04,"LDPE","N0",NA,NA,3.80275499970819,0,3.80275499970819,552.637775195763,27.7091386611582,524.928636534605
127,2023-06-05,"LDPE","N0",NA,NA,3.68895291023817,0,3.68895291023817,556.326728106001,27.7091386611582,528.617589444843
127,2023-06-06,"LDPE","N0",NA,NA,3.57515082076815,0,3.57515082076815,559.90187892677,27.7091386611582,532.192740265611
127,2023-06-07,"LDPE","N0",NA,NA,3.46134873129814,0,3.46134873129814,563.363227658068,27.7091386611582,535.65408899691
127,2023-06-08,"LDPE","N0",0.139481110076172,0,3.34754664182812,0,3.34754664182812,566.710774299896,27.7091386611582,539.001635638738
127,2023-06-09,"LDPE","N0",NA,NA,3.34483518357711,0,3.34483518357711,570.055609483473,27.7091386611582,542.346470822315
127,2023-06-10,"LDPE","N0",NA,NA,3.3421237253261,0,3.3421237253261,573.397733208799,27.7091386611582,545.688594547641
127,2023-06-11,"LDPE","N0",NA,NA,3.33941226707509,0,3.33941226707509,576.737145475874,27.7091386611582,549.028006814716
127,2023-06-12,"LDPE","N0",NA,NA,3.33670080882408,0,3.33670080882408,580.073846284698,27.7091386611582,552.36470762354
